Gene_ID,HGNC,Pathway_ID,Pathway_Name
3569,IL6,hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
3569,IL6,hsa05171,Coronavirus disease - COVID-19 - Homo sapiens (human)
3569,IL6,hsa05200,Pathways in cancer - Homo sapiens (human)
3569,IL6,hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
3569,IL6,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
3569,IL6,hsa05323,Rheumatoid arthritis - Homo sapiens (human)
3569,IL6,hsa05332,Graft-versus-host disease - Homo sapiens (human)
3569,IL6,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
3569,IL6,hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
3570,IL6R,hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
3570,IL6R,hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human)
3570,IL6R,hsa04061,Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)
3570,IL6R,hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
3570,IL6R,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
3570,IL6R,hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
3570,IL6R,hsa04640,Hematopoietic cell lineage - Homo sapiens (human)
3570,IL6R,hsa04659,Th17 cell differentiation - Homo sapiens (human)
3570,IL6R,hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
3570,IL6R,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
3570,IL6R,hsa05171,Coronavirus disease - COVID-19 - Homo sapiens (human)
3570,IL6R,hsa05200,Pathways in cancer - Homo sapiens (human)
369,ARAF,hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
369,ARAF,hsa01522,Endocrine resistance - Homo sapiens (human)
369,ARAF,hsa04010,MAPK signaling pathway - Homo sapiens (human)
369,ARAF,hsa04012,ErbB signaling pathway - Homo sapiens (human)
